Mobiletimestamp,MobileAccl_X,MobileAccl_Y,MobileAccl_Z,MobileGyro_X,MobileGyro_Y,MobileGyro_Z, Watchtimestamp,Watch_X,Watch_Y,Watch_Z,WatchGyro_X,WatchGyro_Y,WatchGyro_Z
1.41756E+14,-0.202721593,0.40107089,-0.14241485,0.126581828,0.090759277,-0.094802856,6.47598E+13,-0.23239454,-0.5114284,-0.07495018,-0.188750121,-0.038560441,0.098438863
1.41756E+14,-0.124299372,0.482284897,0.02831776,0.109888714,0.043116252,-0.078516643,6.47598E+13,0.273516327,-0.3288439,-0.073201197,-0.227809813,-0.030748505,0.146375768
1.41756E+14,0.04748726,0.519479697,-0.24227377,0.080988565,-0.009017944,-0.064264934,6.47598E+13,0.347440083,-0.21838737,-0.15063574,-0.261898282,0.004405224,0.156318237
1.41756E+14,0.080783523,0.521369267,-0.384585383,0.037394205,-0.031005859,-0.049606322,6.47598E+13,0.09865443,-0.1082026,-0.204525191,-0.302378323,0.05234212,0.190051607
1.41756E+14,0.039686837,0.576912123,-0.41144967,-0.01268514,-0.022038777,-0.023127238,6.47598E+13,0.066523227,-0.04997714,-0.031801363,-0.340372767,0.097793408,0.239763945
1.41756E+14,-0.078415553,0.570907037,-0.135568025,-0.04200236,-0.006571452,0.001302083,6.47598E+13,0.08501022,-0.08161072,0.072653572,-0.383693522,0.138628542,0.276338023
1.41756E+14,-0.084215167,0.485819488,-0.031566263,-0.028569539,-0.043217977,0.019622803,6.47599E+13,0.003965058,-0.12300963,0.187492488,-0.443703389,0.155317684,0.303679816
1.41756E+14,0.07997926,0.520509333,0.07352521,-0.002502441,-0.104700725,0.025334676,6.47599E+13,-0.01079654,-0.21413818,0.351899771,-0.459682381,0.135432742,0.300839112
1.41756E+14,0.1236674,0.581878467,0.104936137,-6.10363E-05,-0.121821088,0.024912517,6.47599E+13,0.082220393,-0.106533095,0.467544517,-0.409259833,0.07613303,0.248641149
1.41756E+14,-0.143536243,0.685203442,0.211451529,-0.01268514,-0.134023031,0.038360596,6.47599E+13,0.235607153,-0.020462424,0.257026668,-0.287109538,0.016123129,0.205675494
1.41756E+14,0.283583323,0.68775091,0.500413823,-0.020014446,-0.130366007,0.05994161,6.47599E+13,0.256578767,0.02683422,0.311769407,-0.243433684,0.001564518,0.177268431
1.41756E+14,0.051355679,0.664202898,0.450377053,-0.011052447,-0.134435016,0.058720907,6.47599E+13,0.35805416,-0.012480497,0.24827085,-0.229940344,0.022514717,0.161644552
1.41756E+14,-0.069356282,0.471435256,0.257463407,0.017044065,-0.108784992,0.074188233,6.47599E+13,0.432142272,-0.0974237,0.356321849,-0.247694744,0.037428421,0.128976444
1.41756E+14,-0.19306183,0.361839053,-0.10423102,0.048807777,-0.100234984,0.080713907,6.47599E+13,0.261796323,-0.061823964,0.470087997,-0.186264506,0.018963837,0.06079952
1.41756E+14,-0.225446063,0.299095717,-0.17134388,0.045954388,-0.105122884,0.088450113,6.47599E+13,0.122849145,-0.03624855,0.328987039,-0.073701563,-0.017610242,0.016768595
1.41756E+14,-0.126811343,0.30077188,-0.030732316,0.010523477,-0.116516113,0.094960531,6.47599E+13,0.115592639,0.11174667,0.173984011,-0.01085096,-0.05809029,-0.028682687
1.41756E+14,-0.144997277,0.166608393,-0.024074753,-0.042816163,-0.123443602,0.092514039,6.476E+13,0.223265008,0.28588322,0.032326699,0.023947677,-0.067677671,-0.057444831
1.41756E+14,-0.12331486,0.0788798,0.234607202,-0.090454104,-0.118555705,0.089670819,6.476E+13,0.316577913,0.3736531,0.061415673,0.042412261,-0.044952028,-0.080525558
1.41756E+14,-0.077964147,-0.040272233,0.28364257,-0.103083295,-0.107559205,0.085596721,6.476E+13,0.335916837,0.27810866,0.026543758,0.048093671,-0.011218655,-0.095084177
1.41756E+14,0.067660653,-0.034093528,0.36798432,-0.085169472,-0.078241985,0.090077718,6.476E+13,0.169447582,0.22228564,0.018861552,0.039571558,0.017898573,-0.097214697
1.41756E+14,0.05443573,-0.141229503,0.224229397,-0.04322815,-0.057464601,0.086410523,6.476E+13,-0.020597775,0.07938932,-0.062033255,0.04063176,0.034583098,-0.109991569
1.41756E+14,0.019558272,-0.255605369,-0.218132159,-0.012278238,-0.053812664,0.082336424,6.476E+13,-0.177991231,-0.07722954,-0.060139297,0.05767599,0.033517834,-0.123840011
1.41756E+14,0.099437075,-0.315468093,-0.277443767,-0.015543621,-0.030588787,0.079076132,6.476E+13,-0.339756967,-0.20094827,-0.116614042,0.077205837,0.022865191,-0.128811247
1.41756E+14,0.135434785,-0.367911747,0.02380526,-0.046081544,0.00319926,0.072972616,6.476E+13,-0.391254103,-0.23903254,-0.104952555,0.085727953,0.000494639,-0.110701744
1.41756E+14,0.040780707,-0.494784803,-0.053231898,-0.068069458,0.01256307,0.062789917,6.476E+13,-0.225714681,-0.25607014,-0.116005083,0.073299871,-0.011578359,-0.070576788
1.41756E+14,0.056798935,-0.505607547,-0.068723183,-0.076212565,0.007680257,0.053426107,6.476E+13,0.058303834,-0.26063004,-0.008875946,0.048088612,-0.006252037,-0.035423058
1.41756E+14,0.098498027,-0.48950266,-0.032421168,-0.070103965,-0.004130046,0.046503704,6.47601E+13,0.14728387,-0.17207839,0.033670802,0.023232441,0.017538869,-0.011632156
1.41756E+14,0.097258887,-0.52525696,0.034706493,-0.041600546,-0.010238648,0.050165812,6.47601E+13,0.034872057,0.002428487,0.046105485,-0.000558466,0.047011185,0.001861195
1.41756E+14,0.160757063,-0.496425104,0.105892607,0.005630494,-0.012680054,0.0505778,6.47601E+13,-0.173318548,0.09484124,0.069507142,-0.017602695,0.066185944,0.005767164
1.41756E+14,0.227948513,-0.49056768,-0.082725527,0.022735596,-0.005340577,0.043655396,6.47601E+13,-0.32836883,0.20817965,0.068302591,-0.022929017,0.053047683,0.004346811
1.41756E+14,0.328621867,-0.455866383,-0.335025756,-0.005762736,0.00890096,0.034286499,6.47601E+13,-0.45929528,0.18736169,-0.047703166,-0.02825534,0.028191513,0.003281546
1.41756E+14,0.113432883,-0.382287472,-0.343156737,-0.031010944,0.016230265,0.007003784,6.47601E+13,-0.405464795,0.026409943,0.000881155,-0.041038513,0.005110784,0.011093487
1.41756E+14,-0.12905725,-0.288065065,-0.19758155,-0.026123047,0.001586914,-0.008066813,6.47601E+13,-0.217674579,0.004375912,0.048916578,-0.047075013,-0.014419064,0.009318046
1.41756E+14,-0.152767497,-0.194654374,-0.15269673,-0.015131632,-0.019597371,-0.003173828,6.47601E+13,-0.034298262,0.08366523,0.04474328,-0.056307304,-0.027202237,0.010738398
1.41756E+14,-0.039858818,-0.076124292,0.209292337,-0.000467936,-0.028966268,-0.004801432,6.47601E+13,-0.015784583,0.18950213,0.033804654,-0.06447433,-0.035369263,0.011093485
1.41756E+14,0.061035792,0.007577617,0.225693783,0.021107991,-0.031814576,-0.007247925,6.47601E+13,0.00734202,0.25889796,0.065618932,-0.064119243,-0.048152438,0.002926459
1.41756E+14,-0.007520357,-0.007531025,-0.032330872,0.037399292,-0.033854166,-0.012135823,6.47602E+13,0.01881822,0.13819776,0.016679704,-0.057727659,-0.061290697,-0.001334598
1.41756E+14,-0.013945898,-0.048416108,-0.033405244,0.044723511,-0.038330078,-0.015797933,6.47602E+13,0.105282467,0.10929453,-0.008690775,-0.044589394,-0.065551757,-0.005240568
1.41756E+14,-0.044855117,-0.043574503,-0.17435638,0.036987305,-0.035888672,-0.019465128,6.47602E+13,0.160116833,0.11775811,0.01947236,-0.031451931,-0.054901866,-0.004530304
1.41756E+14,-0.044677415,0.002421141,-0.211472413,0.010925293,-0.019185384,-0.019872029,6.47602E+13,0.118966098,0.17062573,-0.031316598,-0.022929817,-0.04069834,-0.000269245
1.41756E+14,-0.014364241,0.071086198,-0.027370417,-0.002502442,-0.011042277,-0.01457723,6.47602E+13,0.114969887,0.2332901,-0.004482429,-0.014407703,-0.035727105,0.006832517
1.41756E+14,0.045935948,0.120689929,-0.140214073,-0.000879924,-0.000864665,-0.008056641,6.47602E+13,0.09269873,0.3112358,-0.013371488,-0.008371203,-0.038922898,0.013224104
1.41756E+14,0.022679965,0.102161894,-0.05584351,0.001154582,0.013387044,-0.00684611,6.47602E+13,0.039614995,0.4137087,-0.004851579,-0.000559265,-0.04247378,0.017130073
1.41756E+14,-0.008303325,0.094101766,0.105513272,0.014587402,0.012568156,-0.008875529,6.47602E+13,0.025598209,0.6352212,-0.047461986,0.017195143,-0.046379749,0.016419897
1.41756E+14,-0.012499173,0.025823185,0.08275801,0.023956299,0.00483195,-0.010101318,6.47602E+13,0.092710175,0.99403626,-0.058517457,0.035304638,-0.044959397,0.014644458
1.41756E+14,-0.036375682,0.01534445,0.035004715,0.027628582,-0.011866252,-0.012135824,6.47602E+13,0.140182177,1.5044358,-0.041891774,0.044892017,-0.032886401,0.014999545
1.41756E+14,0.008900325,0.026732682,0.137746631,0.024780274,-0.017969767,-0.009689331,6.47603E+13,0.073012985,1.7440076,-0.077925124,0.03317411,-0.020103226,0.020325868
1.41756E+14,0.053237915,0.030523042,0.080900988,0.025583902,-0.013483684,-0.00764974,6.47603E+13,0.025489173,1.834645,-0.08449775,0.009028116,-0.017262521,0.02352166
1.41756E+14,0.042169573,0.055462997,-0.118854703,0.0243632,-0.000457763,-0.00684611,6.47603E+13,-0.031646729,1.7567649,-0.10980616,-0.010146644,-0.026139725,0.022811483
1.41756E+14,0.036515555,0.065709542,0.020810902,0.02192688,0.010945638,-0.008061727,6.47603E+13,-0.014116922,1.1544417,-0.111035883,-0.016896071,-0.038216628,0.019619064
1.41756E+14,0.021378835,0.063441566,0.050310927,0.014597575,0.01419576,-0.009287516,6.47603E+13,0.0612758,0.04564321,-0.140154897,-0.006953602,-0.057036301,0.01287239
1.41756E+14,-0.062592823,0.052080315,-0.116232855,0.004414876,0.009312948,-0.009694417,6.47603E+13,0.16863442,-0.63121283,-0.138349799,0.008670277,-0.069109296,0.013582563
1.41756E+14,-0.092226663,0.068405494,-0.026368577,0.001571656,0.010136922,-0.006841024,6.47603E+13,0.169727007,-0.6004132,-0.207832963,0.015061862,-0.07763141,0.025300476
1.41757E+14,-0.063622477,0.060846263,0.083233932,0.004821778,0.00483195,-0.004806519,6.47603E+13,0.24971962,-0.30334592,-0.192077478,0.022873801,-0.084022997,0.040214174
1.41757E+14,-0.060130118,0.044713735,-0.018413703,0.000752767,-4.57765E-05,-0.001546224,6.47603E+13,0.229775744,0.19673109,-0.164968788,0.029975567,-0.086508615,0.036308207
1.41757E+14,0.019821167,-0.000672549,0.045161707,-0.000879924,-0.001276652,0.000900269,6.47603E+13,0.170167285,0.61878824,-0.140570958,0.048085058,-0.070529649,0.012872388
1.41757E+14,0.000608762,-0.055884841,-0.086415847,0.003194173,-0.00046285,0.002527873,6.47604E+13,0.202710459,1.1559389,-0.036012967,0.074716668,-0.034665747,-0.007367635
1.41757E+14,-0.054726917,-0.082600728,-0.264409047,0.002385457,-0.000864665,0.00130717,6.47604E+13,0.264321326,1.798828,0.027203897,0.106674601,-0.001287463,-0.028317837
1.41757E+14,-0.043504397,-0.053526129,-0.082195659,-0.010645548,-0.001276652,0.002120972,6.47604E+13,0.191920919,2.2998562,0.050340889,0.13756727,0.027829766,-0.035774686
1.41757E+14,0.009657544,-0.058216853,0.284947277,-0.004943848,-0.004119873,0.005783081,6.47604E+13,-0.03125731,2.528839,0.044588605,0.156031856,0.070440345,-0.039680655
1.41757E+14,0.0122811,-0.083985438,0.193999883,0.015808105,-0.009012858,0.006998698,6.47604E+13,-0.32980029,2.5388389,0.00780807,0.152125878,0.109144952,-0.041811185
1.41757E+14,0.034742673,-0.085634797,-0.088128947,0.02029419,-0.010228475,0.008626302,6.47604E+13,-0.47207547,1.9078681,0.098246416,0.140407974,0.122283214,-0.046072245
1.41757E+14,0.042753855,-0.056966324,-0.179818033,0.013376872,-0.003311157,0.011067708,6.47604E+13,-0.503876386,0.066518545,0.133672175,0.1276248,0.111630572,-0.051753649
1.41757E+14,-0.003873824,-0.034762731,-0.102972311,0.012959798,0.004430135,0.011077881,6.47604E+13,-0.433377583,-2.0238068,0.204341491,0.119102688,0.08109299,-0.059565591
1.41757E+14,0.041736604,0.00603959,0.171491242,0.019480387,0.006866455,0.012293498,6.47604E+13,-0.365618394,-3.5495608,0.229876037,0.114131453,0.043453648,-0.069863147
1.41757E+14,0.03612582,-0.021842509,0.140705388,0.021921793,0.005645752,0.011891683,6.47604E+13,-0.304635369,-4.366806,0.141526837,0.104899165,0.016466947,-0.077319997
1.41757E+14,-0.055775324,-0.049806575,-0.091594794,0.017852783,0.004837036,0.008636475,6.47605E+13,-0.289255457,-4.322295,0.123064598,0.082883697,0.003328683,-0.073769115
1.41757E+14,-0.035132726,-0.048414786,-0.006341258,0.025583903,-0.000869751,0.008219401,6.47605E+13,-0.255302107,-3.463419,0.093520064,0.047019793,-0.001642548,-0.060985947
1.41757E+14,0.004278503,0.0088269,-0.005707126,0.024775187,-5.08626E-05,0.004557292,6.47605E+13,-0.290105822,-2.1581993,0.130136728,0.013996598,-0.022237659,-0.032933981
1.41757E+14,0.026821454,0.050301085,-0.084100585,0.019882202,0.001164754,0.005788167,6.47605E+13,-0.210098901,-1.1752772,0.08695622,-0.002337457,-0.068399119,0.006125716
1.41757E+14,0.058595022,0.10198333,-0.058460236,0.010528564,0.004837036,0.004974365,6.47605E+13,-0.158203437,-0.42639852,-0.027323565,0.001213424,-0.115270753,0.030271707
1.41757E+14,0.024024964,0.069528529,-0.164596913,0.002375285,0.010136922,0.005783081,6.47605E+13,-0.074866293,-0.002362333,-0.046139,0.022511969,-0.139067787,0.033475933
1.41757E+14,-0.039397239,0.042475273,-0.188342509,-0.000467936,0.008906046,0.004974365,6.47605E+13,0.025276182,0.036659963,-0.087493782,0.056955515,-0.158242551,0.022468203
1.41757E+14,-0.064168296,0.013824363,-0.165200649,-0.007797241,0.009312947,0.004155477,6.47605E+13,0.116123198,-0.14800768,-0.111066143,0.089268535,-0.187004686,0.006844323
1.41757E+14,0.02623431,-0.00766305,0.172916753,-0.003733317,0.008087158,0.002929687,6.47605E+13,0.177055045,-0.4391859,-0.145209788,0.102761887,-0.222513495,0.00577906
1.41757E+14,0.014281591,-0.044218223,0.108969827,0.00604248,0.008499146,0.001714071,6.47605E+13,0.259188015,-0.7314132,-0.206824244,0.101341534,-0.245594227,0.020692761
1.41757E+14,-0.008688291,-0.053442337,0.057153402,0.010925293,0.006871541,-0.001139323,6.47606E+13,0.295757938,-0.92761964,-0.289571321,0.095305037,-0.241688257,0.033831027
1.41757E+14,0.025203704,0.015796561,0.019133686,0.009297689,0.012171427,8.64664E-05,6.47606E+13,0.30784163,-0.7141899,-0.273542865,0.09814574,-0.216477,0.045904016
1.41757E+14,-0.047661144,0.104666443,-0.134963139,0.007670085,0.010528564,-0.000732422,6.47606E+13,0.311534548,-0.3712684,-0.20381117,0.102761885,-0.157532366,0.056201575
1.41757E+14,-0.100321133,0.193259853,0.03143549,0.004414876,-0.001688639,-0.004399617,6.47606E+13,0.29115518,-0.260879,-0.127405727,0.105602592,-0.097167385,0.065788955
1.41757E+14,-0.112545013,0.16962632,-0.10953607,0.00970459,-0.01878357,-0.007654826,6.47606E+13,0.137062707,-0.36623275,-0.08593482,0.100986439,-0.063078922,0.075021244
1.41757E+14,-0.015148163,0.126099657,-0.212721228,0.007273356,-0.02082316,-0.006841024,6.47606E+13,0.00340716,-0.61835015,-0.02418999,0.089268534,-0.073731563,0.086384064
1.41757E+14,0.017233848,0.094107985,-0.34722143,-0.021235147,-0.01348877,-0.003992717,6.47606E+13,0.008094153,-0.78923154,-0.054810843,0.087848184,-0.106754763,0.089579865
1.41757E+14,0.02771473,0.161509935,-0.110785721,-0.074172973,-0.002090454,-0.006027222,6.47606E+13,0.162429175,-0.5422355,-0.054357624,0.098145744,-0.11350144,0.075021245
1.41757E+14,-0.449551595,0.378658152,0.186001463,-0.11815389,0.001576742,0.006998698,6.47606E+13,0.328624083,-0.057055652,0.034396297,0.122646826,-0.077282448,0.030990317
1.41757E+14,0.06415399,0.213016788,0.070488237,-0.14095561,0.014205932,0.047719319,6.47606E+13,0.385544477,0.332201,0.121457537,0.147502988,-0.040708369,-0.004163407
1.41757E+14,-0.139667193,0.16587438,-0.047820012,-0.140950521,0.015416463,0.049346924,6.47607E+13,0.34268029,0.061954975,0.178264715,0.167032837,-0.023309051,-0.038606959
1.41757E+14,-0.110626221,0.053097057,-0.028687099,-0.124669393,0.019083658,0.058314004,6.47607E+13,0.329960833,-0.48509067,0.167620957,0.184787253,-0.03893293,-0.082992973
1.41757E+14,-0.03208923,0.000404246,0.145032804,-0.100240074,0.008906047,0.065236411,6.47607E+13,0.289064087,-0.9343362,0.058921635,0.18372198,-0.0577526,-0.11317547
1.41757E+14,0.007736526,-0.029784486,0.137702662,-0.08842977,0.007680257,0.064417522,6.47607E+13,0.21490797,-0.8172,-0.011613965,0.156024133,-0.04958877,-0.121697402
1.41757E+14,-0.087793987,-0.081362308,-0.067728638,-0.091690063,0.002385457,0.066858926,6.47607E+13,-0.022061029,-0.19678462,-0.0169169,0.108442321,-0.008043457,-0.119566875
1.41757E+14,-0.068966545,-0.07896642,-0.34881131,-0.110407509,-0.000869751,0.074198405,6.47607E+13,-0.250416125,0.48656654,0.115498169,0.06831736,0.03279168,-0.119566881
1.41757E+14,0.01258723,0.002868203,-0.178976835,-0.136067708,0.003616333,0.078257241,6.47607E+13,-0.38698292,0.81068707,0.106821398,0.05908507,0.02497974,-0.119921964
1.41757E+14,0.340099013,-0.016804903,0.09231595,-0.14828491,0.015004475,0.072148641,6.47607E+13,-0.460332863,0.59171236,0.020721893,0.044526457,-0.025442777,-0.084413152
1.41757E+14,0.236463545,0.15859691,0.104626777,-0.16335551,0.036590577,0.042017619,6.47607E+13,-0.41932678,0.24380037,-0.125002339,0.012213433,-0.073734764,-0.016236226
1.41757E+14,0.08647474,0.246104817,0.04534823,-0.175572713,0.04717509,0.044052124,6.47607E+13,-0.38457617,0.034109116,-0.22167756,-0.027201348,-0.082611967,0.037026994
1.41757E+14,0.097928047,0.213602507,-0.022357959,-0.177607217,0.05817159,0.057902018,6.47608E+13,-0.318106653,-0.001623571,-0.209565403,-0.059514371,-0.053849827,0.056201752
1.41757E+14,0.101053549,0.136248587,0.113398335,-0.173121132,0.060211182,0.059941611,6.47608E+13,-0.1936407,0.22479084,-0.064349631,-0.062710172,-0.00768837,0.021758203
1.41757E+14,0.113923387,0.083860311,0.181736907,-0.16824341,0.056543986,0.055455525,6.47608E+13,-0.183613783,0.5126003,-0.025592862,-0.030397147,0.012906744,-0.025823608
1.41757E+14,0.102531117,0.062551638,-0.145825525,-0.171508789,0.058583576,0.051798502,6.47608E+13,-0.24928856,0.6552706,-0.079057871,0.010078907,-0.004498434,-0.059552011
1.41757E+14,0.17051888,0.001744781,-0.054434717,-0.180867513,0.060623169,0.050577799,6.47608E+13,-0.327788673,0.5380288,-0.18751019,0.035290166,-0.025803723,-0.097191358
1.41757E+14,0.239608767,0.018072695,0.103192309,-0.181269327,0.055725098,0.040395101,6.47608E+13,-0.376173178,0.3420103,-0.204672118,0.039906314,-0.023673195,-0.119561905
1.41757E+14,0.161096575,0.050002623,0.160352053,-0.18167623,0.042699178,0.030207316,6.47608E+13,-0.133852005,0.16343889,-0.137517909,0.048428432,-0.005208609,-0.141932445
1.41757E+14,0.09185918,0.005524833,0.37402731,-0.18330892,0.033340454,0.024922689,6.47608E+13,0.045452119,0.16864279,-0.046193978,0.082516891,0.011125443,-0.190579542
1.41757E+14,-0.050842287,-0.178796858,0.345953793,-0.171498613,0.037419637,0.020848592,6.47608E+13,0.078256603,0.24874368,0.011576811,0.122641854,0.013255972,-0.219341672
1.41757E+14,-0.121851607,-0.392779057,0.262547067,-0.142990113,0.032933552,0.021250407,6.47608E+13,0.126455307,0.38116837,-0.053506055,0.149273466,-0.019057049,-0.233900295
1.41757E+14,-0.121147156,-0.483432767,0.262851853,-0.113672893,0.031702677,0.01717631,6.47609E+13,0.223704022,0.47664797,-0.143683893,0.181941572,-0.059892183,-0.239226607
1.41757E+14,-0.11334451,-0.538461693,0.144684355,-0.076619467,0.034968058,0.012298583,6.47609E+13,0.41250197,0.3083154,-0.25213804,0.207152849,-0.075516064,-0.21969676
1.41757E+14,-0.092675847,-0.445128813,-0.026989239,-0.042012533,0.024383545,0.003341677,6.47609E+13,0.556563703,0.064160496,-0.24057114,0.229523385,-0.063798155,-0.19093462
1.41757E+14,0.014219283,-0.465224693,-0.028602401,-0.03997294,0.015004475,-0.004399616,6.47609E+13,0.510962807,-0.093090266,-0.323534827,0.233784455,-0.036456365,-0.155070737
1.41757E+14,0.02859052,-0.471107,-0.4162512,-0.059107464,0.000361125,-0.021916707,6.47609E+13,0.38157687,-0.12041251,-0.300518639,0.202536682,-0.020477402,-0.128084014
1.41757E+14,0.013532003,-0.364413782,-0.390418907,-0.117340086,-0.008600871,-0.043899536,6.47609E+13,0.21700573,-0.16008604,-0.251073837,0.18371702,0.017872119,-0.116366114
1.41757E+14,0.097602213,-0.32222746,-0.105155052,-0.140960693,-0.00819397,-0.051640828,6.47609E+13,0.188841182,-0.1936374,-0.088060379,0.1510489,0.01006018,-0.09222012
1.41757E+14,0.134502085,-0.333075708,0.505484087,-0.089243572,-0.008611043,-0.057337445,6.47609E+13,0.305708573,-0.3207988,-0.023948232,0.119090974,0.005799122,-0.036826369
1.41757E+14,0.106691995,-0.443341127,0.551125567,0.001159668,0.003611246,-0.061818441,6.47609E+13,0.205466897,-0.4201606,0.036625705,0.099916213,0.032785821,0.016436852
1.41757E+14,-0.010219575,-0.487300487,0.325880605,0.061436971,0.013381957,-0.069961548,6.47609E+13,-0.019783655,-0.41262105,-0.054664592,0.083582155,0.057286902,0.05194567
1.41757E+14,-0.123331707,-0.50604477,0.083682597,0.072423298,0.004425049,-0.071187338,6.4761E+13,0.03534603,-0.2830129,-0.019031088,0.047718256,0.060127607,0.075026393
1.41757E+14,-0.243800167,-0.500662784,-0.09983975,0.059799197,-0.015523275,-0.069152832,6.4761E+13,0.124466897,-0.032769144,0.015912037,0.014695054,0.058707253,0.0778671
1.41757E+14,-0.213679627,-0.406097273,-0.112112183,0.050842284,-0.031407675,-0.066701254,6.4761E+13,0.23987071,0.05454424,0.13139723,-0.002349174,0.053380932,0.065439017
1.41757E+14,-0.088220598,-0.29800864,0.107994953,0.031295776,-0.046473185,-0.066299439,6.4761E+13,-0.084348998,0.2473297,-0.01677531,0.005817853,0.047344437,0.01324106
1.41757E+14,0.08283329,-0.153354889,0.018949906,0.019485474,-0.055435182,-0.069961547,6.4761E+13,-0.363936423,0.4682418,-0.017970779,-0.000218646,0.044858817,0.005784208
1.41757E+14,0.146337191,-0.008806443,-0.438058257,0.006866453,-0.052581787,-0.082590741,6.4761E+13,-0.423071225,0.5938001,0.010401981,-0.027205345,0.028879848,0.005074033
1.41757E+14,0.110165916,0.144981007,-0.344722329,-0.008611044,-0.051767985,-0.094401042,6.4761E+13,-0.256504378,0.57536095,0.091243486,-0.058449373,0.006512761,0.005424418
1.41757E+14,-0.020010949,0.139093443,-0.069049813,-0.007395428,-0.043624878,-0.096440634,6.4761E+13,-0.045543035,0.48550317,0.092893185,-0.084370808,-0.022604468,0.007910031
1.41757E+14,-0.107026732,0.173281342,0.308982523,0.015813194,-0.035481771,-0.08706665,6.4761E+13,0.08470726,0.41325024,0.039790017,-0.088631866,-0.034322372,0.000808268
1.41757E+14,-0.209739362,0.095651968,0.290997805,0.037409466,-0.038324993,-0.075658161,6.4761E+13,0.171765963,0.33960348,-0.018776764,-0.074073249,-0.015147614,-0.016591049
1.41757E+14,-0.234710692,0.053786974,-0.131476583,0.054921469,-0.038324992,-0.064259847,6.47611E+13,0.200558343,0.22591622,-0.067177245,-0.059514635,0.025332432,-0.03931669
1.41757E+14,-0.183961234,0.133831571,-0.09966588,0.0565389,-0.045659383,-0.058965049,6.47611E+13,0.129505794,0.061109006,-0.040348194,-0.052767959,0.073269331,-0.059556714
1.41757E+14,-0.055010478,0.251812835,-0.066724103,0.044321695,-0.058695474,-0.052449543,6.47611E+13,-0.056545257,-0.117384404,0.025457122,-0.050992523,0.097060233,-0.080151827
1.41757E+14,0.037346841,0.409686677,-0.19859842,0.025594075,-0.063583373,-0.046340942,6.47611E+13,-0.13851833,-0.23277807,0.162254032,-0.046376375,0.095639886,-0.08547815
1.41757E+14,-0.018787702,0.50367131,-0.227554455,-0.009429933,-0.059916179,-0.04348755,6.47611E+13,-0.150523182,-0.22027418,0.148183447,-0.037144085,0.077530392,-0.080151828
1.41757E+14,0.011802356,0.532987073,0.037115415,-0.039560954,-0.060735068,-0.036158243,6.47611E+13,-0.169947299,-0.11851984,0.150603333,-0.021520206,0.057290366,-0.070919536
1.41757E+14,0.090305329,0.489017618,0.182717243,-0.038340251,-0.055847167,-0.030054728,6.47611E+13,-0.147923787,-0.046333976,0.088856147,-0.010157385,0.045572456,-0.059556714
1.41757E+14,0.09778182,0.375511662,0.216127097,-0.015945435,-0.040364582,-0.028422038,6.47611E+13,0.01842181,-0.07833186,0.102236679,-0.007671768,0.045572457,-0.047483717
1.41757E+14,0.026269914,0.266173987,0.061717153,0.012557983,-0.02855428,-0.023132324,6.47611E+13,0.039564133,-0.2536551,0.129362605,-0.000925094,0.053029309,-0.04535319
1.41757E+14,-0.063218118,0.241708079,-0.085871441,0.029256185,-0.018381755,-0.017832438,6.47611E+13,-0.062075613,-0.39636257,0.097751658,0.009017375,0.056225103,-0.043577748
1.41757E+14,-0.062636377,0.244096735,-0.034931937,0.031285605,-0.021636962,-0.012542725,6.47612E+13,-0.205265999,-0.37611932,0.10449654,0.023220899,0.042376663,-0.035055633
1.41757E+14,-0.014020601,0.256298988,-0.135525047,0.01133728,-0.023259481,-0.004806518,6.47612E+13,-0.257283847,-0.27386397,0.106257377,0.037069337,0.022846816,-0.017301226
1.41757E+14,-0.021951993,0.238565524,-0.269853078,-0.017573039,-0.016342163,0.000900268,6.47612E+13,-0.147518477,-0.35852623,0.079111554,0.051272864,0.015034876,-0.004162964
1.41757E+14,-0.003959338,0.2240382,-0.075610039,-0.042414347,-0.012268066,0.004567464,6.47612E+13,0.022377331,-0.8010351,0.086283841,0.054113568,0.011483994,0.005424416
1.41757E+14,0.016532581,0.173642157,0.010201117,-0.051371257,-0.016337077,0.00374349,6.47612E+13,0.093402864,-1.1217209,0.070472896,0.052339458,0.009002639,0.015366616
1.41757E+14,0.066570282,0.135458847,0.096755761,-0.046076458,-0.044443767,-0.001953125,6.47612E+13,0.071852366,-1.0332515,0.052651684,0.04665805,0.011133167,0.021758204
1.41757E+14,0.110876403,0.067356691,0.152403153,-0.026941935,-0.057881672,-0.006027221,6.47612E+13,0.058921496,-0.57223254,0.072525738,0.038135933,0.01645949,0.026374351
1.41757E+14,0.168700539,0.047698367,0.033076567,-0.004547119,-0.039962768,-0.001546224,6.47612E+13,0.042973838,-0.25859034,0.088975849,0.030323995,0.026757046,0.03028032
1.41757E+14,0.082919124,0.042209849,-0.159740647,0.000345866,-0.015523275,8.13803E-05,6.47612E+13,-0.059006691,-0.42666167,0.034109553,0.01967135,0.035989337,0.029215055
1.41757E+14,0.043759981,0.082497228,0.072302501,-0.00332133,-0.009007772,0.004557292,6.47612E+13,-0.053824107,-0.81926143,0.06948477,0.000851679,0.039540219,0.021048028
1.41757E+14,0.086757978,0.020409931,0.144750635,-0.014724732,0.001576742,0.008626302,6.47613E+13,0.000400227,-1.144589,0.123588443,-0.017257816,0.03740969,0.005424149
1.41757E+14,0.058700561,-0.080695695,-0.11522305,-0.025304159,0.018269856,0.008636475,6.47613E+13,0.047047615,-1.1421788,0.13349567,-0.025779932,0.030663015,-0.01375061
